草月ホール,〒107-0052,東京都港区赤坂７丁目2-21 ,0570-550-100,http://manzai-hakurankai.com/
MODE K's 梅田2号店,〒00,大阪府大阪市北区茶屋町12-6 エスパシオン梅田ビル3F ,06-6292-6020,http://modeks.jp/shop/63?term=area&termslug=osaka-city
株式会社　ニューバッグワカマツ,〒890-0051,鹿児島県鹿児島市高麗町22-6 ,0120-883-553,
Newbag Wakamatsu,〒890-0051,鹿児島県鹿児島市高麗町22-6 ,0120-883-553,http://www.newbag.jp/
株式会社Jコンテンツ,〒140-0013,東京都品川区南大井6丁目25番3号   ビリーヴ大森7階,-,
珍獣ふれ愛ハウスダーウィン,〒537-0014,大阪府大阪市東成区大今里西3-18-21 シャトーみゆき内,06-6972-7800,
珍獣ふれ愛ハウスダーウィン,〒537-0014,大阪府大阪市東成区大今里西3-18-21 シャトーみゆき内,06-6972-7800,http://ameblo.jp/animalhouse-darwin/
株式会社　ビューナチュレ,〒103-0025,東京都中央区日本橋茅場町2-16-6 　7F ,03-6661-1057,
Dr.SLIM Beauty Salon,〒216-0033,神奈川県川崎市宮前区宮崎2-8-9  MMビル 202,044-789-5204,http://www.drslimbeautysalon.com/
エステ&つぼ整体　Pualani（プアラニ）,〒140-0014,東京都品川区大井2-8-8 ,03-6429-8606,
Pualani(プアラニ),〒140-0014,東京都品川区大井2-8-8 ,03-6429-8606,http://www.seitaipualani.com/
健康癒し処　ひなた,〒271-0063,千葉県松戸市北松戸2-3-7 アコードプラザビル５階,047-703-5155,
Happy　Detox room FuFu,〒271-0063,千葉県松戸市新松戸3-38-3 小高ビル201 ,047-341-8210,
ロハス銀座,〒00,東京都中央区銀座6-4-12 KNビル4階 ,03-6280-6637,http://www.lohas-s.co.jp/
宮廷風　貴人聚（きじんしゅう）,〒108-0014,東京都港区芝1-4-10　トイヤビル2F ,03-6809-6569,
株式会社東宝エージェンシー,〒100-0005,東京都千代田区丸の内3-1-1　帝国劇場内 ,03-3201-5300,
日生劇場,〒100-0006,東京都千代田区有楽町 1-1-1 ,03-3213-7221,http://www.tohostage.com/12ya/
酒肴（しゅこう）や 仁,〒00,東京都中央区日本橋箱崎町17-8　ノーベルコート箱崎4F ,03-6661-1872,
隠れ家 ワインバーGarage Flower,〒542-0076,大阪府大阪市中央区難波3-7-23 1F ,06-6585-9911,http://garage-flower.com/
鶏ダイニング　RUKI,〒542-0076,兵庫県尼崎市潮江1-29-10 　AWTビル1階 ,06-6496-5900,
MODE K's 庄内店,〒00,大阪府豊中市庄内西町3-10-15 1F ,06-4867-9177,http://modeks.jp/shop/426?term=area&termslug=osaka
Mode K's VERDE,〒00,京都府市右京区西院三蔵町38 右京ビル1・2F ,075-313-6030,http://modeks.jp/menu_cut
激安☆シティ,〒00,大阪府大阪市西区九条3-29-16 ,06-6583-1865,http://geki-yasu.shop-pro.jp/
マルマン株式会社,〒101-0021,東京都千代田区外神田1-8-13	 NREG秋葉原ビル4F,0120-040-562,http://store.maruman-healthcare.com/
Amour salon（アムールサロン）,〒00,東京都新宿区新宿1-35　　※プライベートサロンの為、 ご予約確定しましたら 詳しい場所をお伝えいたします。 ,03-5843-8650,http://amour-salon.info/
尼崎セントラルホテル,〒6600882,兵庫県尼崎市昭和南通4-30 ,06-6411-5000,http://www.hotel.gr.jp/
株式会社ノインシュタット,〒154-0001,東京都世田谷区池尻4-13-15-301 ,090-2580-1658,
tee Whitening DENTAL OFFICE,〒150-0042,東京都渋谷区宇田川町36-1 山和渋谷ビル4Ｆ,0120-700-640,http://www.teewhitening.com/
株式会社リーディングビューティ,〒150-0002,東京都渋谷区渋谷1-20-11-1703 ,03-5315-4660,
株式会社リーディングビューティ,〒150-0002,東京都渋谷区渋谷1-20-11-1703 ,03-5458-1207（平日9:00～19:00),http://leadingbeauty.jp/
esthetic TILA,〒152-0035,東京都目黒区自由が丘2-9-4 吉田ビル306,03-5726-9961,
esthetic TILA,〒152-0035,東京都目黒区自由が丘2-9-4 吉田ビル306 ,03-5726-9961,http://tila.tokyo/
江戸前個室居酒屋 円家 浅草橋店,〒111-0052,東京都台東区柳橋1-13-4　浅草橋丹羽ビル3F ,03-3864-6775,
リブマックスリゾート伊豆下田,〒4150029,静岡県下田市田牛711-3 ,0558-25-2222,http://www.livemax-resort.com/shizuoka/izushimoda
ホテルリブマックス熱海,〒00,静岡県熱海市渚町22-10 ,0557-86-5555,http://www.livemax-resort.com/shizuoka/atami/
ホテルリブマックス熱海,〒00,静岡県熱海市渚町22-10 ,0557-86-5555,http://www.livemax-resort.com/shizuoka/atami/
リブマックスリゾート甲府（旧：クレスト）,〒00,山梨県甲斐市富竹新田1536-1 ,055-279-2929,http://www.livemax-resort.com/yamanashi/kofu/
リブマックスリゾート軽井沢プレミアム,〒00,長野県北佐久郡軽井沢町大字長倉4957-7 ,0267-45-2800,http://www.livemax-resort.com/nagano/karuizawa_prm/
リブマックスリゾート伊豆下田,〒4150029,静岡県下田市田牛711-3 ,0558-25-2222,http://www.livemax-resort.com/shizuoka/izushimoda
リブマックスリゾート軽井沢,〒3890102,長野県北佐久郡軽井沢町軽井沢1274－13 ,0267-41-3535,http://www.hotel-livemax.com/karuizawa/
リブマックスリゾート鬼怒川,〒3212522,栃木県日光市鬼怒川温泉大原2 ,0288-70-1911,http://www.livemax-resort.com/tochigi/kinugawa
リブマックスリゾート軽井沢,〒3890102,長野県北佐久郡軽井沢町軽井沢1274－13 ,0267-41-3535,http://www.hotel-livemax.com/karuizawa/
スパリゾートリブマックス,〒3214364,栃木県真岡市長田1-24-3 ,0285-85-5526,http://www.sparesort-livemax.com
スパリゾートリブマックス,〒3214364,栃木県真岡市長田1-24-3 ,0285-85-5526,http://www.sparesort-livemax.com
リブマックスアムス・カンナリゾートヴィラ,〒00,沖縄県国頭郡宜野座村漢那397-1 ,098-968-7011,http://www.livemax-resort.com/okinawa/canna/
合同会社誠心,〒142-0042,東京都品川区豊町6-2-4 GLハイツ1F,03-3788-2848,
誠心 整体院,〒142-0042,東京都品川区豊町6-2-4 GLハイツ1F,03-3788-2848,http://seishin.on.omisenomikata.jp/
Beauty Produce COREism,〒700-0821,岡山県岡山市北区中山下2-2-54 2F ,086-206-3313,
Beauty Produce COREism,〒700-0821,岡山県岡山市北区中山下2-2-54 2F ,086-206-3313,http://www.coreism.jp
シアタークリエ,〒100-0005,東京都千代田区有楽町 1-2-1 ,03-3591-2400,http://www.toho.co.jp/stage/theatre_crea/
花いち,〒00,兵庫県神戸市中央区加納町4-8-14 第11シャルマンビル2F-D ,078-332-2223,
有限会社ウノ,〒904-0004,沖縄県沖縄市中央３－１４－１ ,098-938-0998,
沖縄天国,〒904-0004,沖縄県沖縄市中央３－１４－１ ,098-938-0998,http://www.rakuten.co.jp/okinawatengoku/
Studio Polish,〒00,東京都港区六本木7-12-3　パワーハウスビルB2-B ,03-5412-2555,http://www.polish-415.com/
Reve（レーヴ）,〒00,大阪府大阪市中央区南船場4-10-12 有樹ビル1F ,06-4963-8902,http://www.reve.jpn.com/
ニッショク株式会社,〒520-2264,滋賀県大津市大石東7丁目1番21号 ,0120-46-1071,
元大相撲力士 貴闘力の焼肉店 焼肉・肉しゃり ドラゴ 本店,〒00,東京都江東区扇橋2-5-6 ,03-5634-0229,https://twitter.com/tatakauchikara
アイリッシュサロン　fine lala,〒00,東京都港区高輪3-23-14　シャトー高輪504 ,03-6277-1224,http://www.fine-lala.com/
Pizza5 （ピッツァファイブ）,〒108-0073,東京都港区三田3-4-9　リーラヒジリザカ1F ,03-6809-5501,
健康加圧トレーニング Bamboo,〒00,東京都千代田区外神田6-15-16　森沢ビル3F ,03-5812-4670,http://www.bamboo100kaatsu.com/
絶対空間　リアル密室脱出ゲーム,〒00,東京都豊島区南池袋3-18-30　ファースト日野ビル4F ,03-5944-8840,http://www.absolute-space.com/
リーガロイヤルホテル（大阪）,〒00,大阪府大阪市北区中之島5-3-68 ,06-6448-1121（代表）,http://www.rihga.co.jp/osaka/index.html
ヒーリングサロン　ミーテ,〒00,東京都江東区亀戸6-32-6(2階) ,0120-940-094,
健康加圧トレーニング　Bamboo　千葉店,〒260-0027,千葉県千葉市中央区新田町1-4　江沢ビル4F左 ,043-301-3673,http://www.kaatsu-bamboo-chiba.com/
ゴルカ製麺所,〒00,大阪府大阪市淀川区西中島4-2-4　妹尾ビル3F ,06-7506-1079,
寿し 海匠,〒00,大阪府大阪市北区堂島1-4-24 堂島にしきビル2F ,06-6346-1688,
せんば自由軒,〒00,大阪府大阪市東成区深江北2-17-25 ,0120-88-3429,http://www.senba-jiyuuken.co.jp/
エルクレスト新宿店,〒00,東京都新宿区西新宿7-9-15　新宿ダイカンプラザビジネス清田ビル805 ,03-5937-5882,
北谷津ゴルフガーデン,〒00,千葉県千葉市若葉区北谷津町282 ,043-228-1156,http://www.kitayatsugolf.com/
フラーマ銀座,〒00,東京都中央区入船1-6-8　第5ヒロタビル1階 ,03-5540-4227,http://frama.jp/
北谷津ゴルフガーデン,〒00,千葉県千葉市若葉区北谷津町282 ,043-228-1156,http://www.kitayatsugolf.com/
錦糸町 個室 RELAX＆DINE わさび,〒130-0022,東京都墨田区江東橋3-8-11　おいてけ堀MSMビル8F ,03-3846-7021,
MIKI METHOD ESTHETIC 上本町店,〒543-0001,大阪府大阪市天王寺区上本町6-2-26　3F ,06-6767-7708,http://miki-method.com/
Bar Ladrillo（バーラドリオ）,〒460-0003,愛知県名古屋市中区錦3-15-30 アパホテル 名古屋錦 EXCELLENT 5F ,052-950-6110,
Body Axis,〒00,東京都中央区八重洲2丁目4-13　アーバンスクエア八重洲B3F ,050-3537-1997,http://www.bodyaxis.jp/
Body Axis,〒00,東京都中央区八重洲2丁目4-13　アーバンスクエア八重洲B3F ,050-3537-1997,http://www.bodyaxis.jp/
BAP BODY STUDIO（バップ ボディ スタジオ）中目黒店,〒00,東京都目黒区上目黒3-1-5　本田ビル3Ｆ ,03-6412-7049,http://www.bapbody.com/
BAP BODY STUDIO（バップ ボディ スタジオ）中目黒店,〒00,東京都目黒区上目黒3-1-5　本田ビル3Ｆ ,03-6412-7049,http://www.bapbody.com/
株式会社ＬＢＪ,〒110-0016,東京都台東区台東2-26-6　 稲垣ビル4Ｆ,03-5815-8805,
LBJ_SHOP,〒110-0016,東京都台東区台東1-9-6　1F ,03-5818-8805,
有限会社ドリーム・アイランド,〒104-0045,東京都中央区築地4-4-15-404 ,03-6278-7164,
築地魚群,〒104-0045,東京都中央区築地4-4-15-404 ,03-6278-7164,http://gyogun.net/
上野贅沢グルメ 魚祭,〒110-0005,東京都台東区上野4-8-6　プラザUビル3F-A ,03-5812-7610,
「和」空間 善 ～ぜん～,〒231-0012,神奈川県横浜市中区相生町4-65 ,045-664-7336,
「和」空間 善 ～ぜん～,〒00,神奈川県横浜市中区相生町4-65 ,045-664-7336,
米助,〒130-0022,東京都墨田区江東橋4-28-2 ,03-6666-9164,
神戸ゆりクリニック ,〒650-0012,兵庫県神戸市中央区北長狭通４丁目２-５  ローレル元町ビル７階,078-331-8899,
神戸ゆりクリニック　※現在は使用していない,〒650-0012,兵庫県神戸市中央区北長狭通４丁目２-５  ローレル元町ビル７階,078-331-8899,http://yuri-clinic.jp/
北海道製菓株式会社,〒0400072,北海道函館市亀田町6-4 ,0800-100-6575,http://e-hokka.jp
有限会社　音の花会,〒630-0226,奈良県生駒市小平尾町1008-12　  ,0743-76-3530,
音の花温泉 ,〒630-0226,奈良県生駒市小平尾町1008-12　  ,0743-76-3530,http://nenohana.com/
有限会社アッズ・クー,〒612-8122,京都府京都市伏見区向島庚申町52-1 ,075-604-5558,
きれい堂,〒612-8122,京都府京都市伏見区向島庚申町52-1 ,075-604-5558,http://www.kirei-do.net/
三代目文治　日比谷本店,〒100-0006,東京都千代田区有楽町1-6-3　日比谷頴川ビル　B1F ,03-5532-1251,http://www.abezen.com/bunji_3rd/hibiya/
ひかり味噌株式会社,〒00,- ,03-5940-8850,http://www.hikarimiso.co.jp
Liz nail ＆ Eyelash恵比寿,〒150-0013,東京都渋谷区恵比寿1-6-8 横溝ビル401,03-3446-4553,
Liz nail ＆ Eyelash恵比寿,〒150-0013,東京都渋谷区恵比寿1-6-8 横溝ビル401,03-3446-4553,http://beauty.hotpepper.jp/kr/slnH000283901/
聚鈊坊(シュシンボウ),〒00,東京都新宿区西新宿6-21-1 アイタウンプラザB1 ,03-3344-8128,
聚鈊坊(シュシンボウ),〒00,東京都新宿区西新宿6-21-1 アイタウンプラザB1 ,03-3344-8128,
Rstyle 新宿店,〒00,東京都新宿区歌舞伎町1-21-1　第二東亜会館ビルB1 ,080-3323-6754,
「和」 空間 明～Akari～,〒231-0056,神奈川県横浜市中区若葉町2-33　第五東園ビル1F ,045-241-2261,
徐園　2F Joe Garden(ジョーガーデン),〒00,大阪府大阪市西区江戸堀1-15-30　2F ,06-6448-5262,http://www.joen.co.jp/
eye beauty clinic,〒00,東京都中央区 日本橋人形町3-12-11 グランデ人形町4F ,0120-978-395,http://eyebeauty-clinic.jp/
マンツーマンのウェブ＆デザインスクールTAIMEI DESIGN SCHOOL,〒150-0001,東京都渋谷区神宮前3-22-12 Wave神宮前 3F,050-5856-8681,
マンツーマンのウェブ＆デザインスクールTAIMEI DESIGN SCHOOL,〒150-0001,東京都渋谷区神宮前3-22-12 Wave神宮前 3F,050-5856-8681,http://taimei-designschool.com/
レバレジーズ株式会社,〒150-8510,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ 17F,03-5774-1632,
BARnik TOKYO （バーニック トウキョウ）,〒00,東京都武蔵野市吉祥寺本町2-20-12　MU吉祥寺2F ,0422-27-2275,http://www.barnik-tokyo.tokyo/
VEGELABO（ベジラボ）,〒00,東京都港区赤坂3-7-13　プラム山王ビル2F ,03-6441-2260,http://www.vege-labo.net/
(株)PURJA,〒170-0002,東京都豊島区巣鴨1-36-6 ,03-5461-9528,
プルジャダイニング,〒170-0002,東京都豊島区巣鴨1-36-6 ,03-6912-1867,http://tabelog.com/tokyo/A1323/A132301/13173945/
たこ焼きバル　EL Soleil（ル・ソレイユ）,〒542-0086,大阪府大阪市中央区西心斎橋2-4-11 ,06-4303-7271,
整体サロン 杏樹,〒153-0051,東京都目黒区上目黒3-14-8 MFビル402,03-6452-2059,
整体サロン 杏樹,〒153-0051,東京都目黒区上目黒3-14-8 MFビル402,03-6452-2059,http://www.ange-salon.com/
銀座グラティア,〒00,東京都中央区銀座6-2-3　Daiwa銀座アネックス2F ,03-6274-6440,http://ginza-gratia.jp/
医療法人 敬節会 西中島クリニック,〒532-0011,大阪府大阪市淀川区西中島3-2-11 ,0663015586,https://www.keisetsukai-group.com/
やすらぎアロマ整体院,〒260-0031,千葉県千葉市中央区新千葉3-2-1 新千葉プラザマンション307,043-310-3573,
やすらぎアロマ整体院,〒260-0031,千葉県千葉市中央区新千葉3-2-1 新千葉プラザマンション307,043-310-3573,http://yasuragiaroma-seitaiin.com/
さっぽろ羅偉伝（らいでん） 高田馬場店,〒00,東京都新宿区高田馬場3-12-8　高田馬場センタービル1F ,03-5338-8533,
エステサロン　SIRELLA（シレラ）,〒00,東京都新宿区新宿3-17-20　BC新宿3丁目PROPERTYビル3F ,03-5367-5681,http://www.sirella-beauty.com/
新生観光サービス,〒00,愛知県名古屋市中区栄2丁目2-17　情報センタービル5F ,052-265-7535,
エベレストキッチン,〒810-0042,福岡県福岡市中央区赤坂1-9-1　フドウ赤坂地下名店街 ,092-721-5503,http://everestkitchen.info/web/
スノーヴァ銀座サロン,〒00,東京都中央区銀座1-8-17　伊勢伊ビル5F ,03-5159-2232,http://www.snova.ne.jp/ginzasalon/
シンメトリー新宿店,〒160-0023,東京都新宿区西新宿3-1-2　廣川ビル3F  ,0066-9715-4981,http://symmetry.jp/
ゴリクラブ,〒00,大阪市天王寺区清水谷町9-6 ,06-6768-1513,http://original-web.net/html/campany.html
DINING BAR The Olive 新宿店,〒00,東京都新宿区歌舞伎町1-17-7　リカム3ビル1F ,070-6407-2255,
アンドリッシェ新宿本店,〒00,東京都新宿区西新宿5-7-10 ,0120-833-700,http://www.beautycollection.co.jp/
光林坊　北浜,〒541-0042,大阪府大阪市中央区今橋2-4-10 大広今橋ビルB1 ,06-6229-6700,http://nihonryori-korinbo.jp/
大阪王将 JR元町駅前店,〒00,兵庫県神戸市中央区元町通1丁目13-13 ナポリ元町ビル1F ,078-335-6769,
株式会社リーフ,〒157-0064,東京都世田谷区給田3-34-1 ライオンズMS千歳烏山107,03-5969-8121,
Nob Numazaki StyleBeauty 吉祥寺店,〒157-0064,東京都世田谷区給田3-34-1 ライオンズMS千歳烏山107,0120-591-117 ※携帯電話からのご予約受付は0570-66-6977,http://www.nnstylebeauty.jp/
ナンディニ,〒00,東京都江東区三好3-11-8　三好３丁目ビル ,03-5875-9644,
李朝　千歳烏山店,〒00,東京都世田谷区南烏山5-13-4　 ,03-5314-7500,http://www.richo.asia/karasuyama/
株式会社ランクアップ,〒919-0541,福井県坂井市坂井町東36-81 アップル流通内,0120-925-259,
脱毛サロンflur（フルーア）柏店,〒277-0852,千葉県柏市旭町1-1-9　オダヤマ第3ビル6F ,04-7148-1539,http://flur.co.jp/
美来インドアゴルフスクール,〒171-0021,東京都豊島区西池袋2-39-11　B1  ,03-3985-3665,
美来インドアゴルフスクール,〒171-0021,東京都豊島区西池袋2-39-11　B1  ,03-3985-3665,http://www.mirai-golf.com/
ベラミYURIサロン梅田店,〒530-0014,大阪府大阪市北区鶴野町4-11朝日プラザ梅田603室 ,06-6147-9826,http://www.b-yuri.com/
築地魚群,〒1040045,東京都中央区築地4-4-15-404 ,03-6278-7164,http://gyogun.net
築地魚群,〒1040045,東京都中央区築地4-4-15-404 ,03-6278-7164,http://gyogun.net
Shaw Academy,〒170-0002,東京都豊島区巣鴨3-19-132F ,03-4579-5747,http://www.shawacademy.com/jp/trading/
Shaw Academy,〒00,"東京都中央区日本橋1-2-10　東洋ビルディング3F,5F,6F ",03-4579-5747,http://www.shawacademy.com/jp/trading/
Shaw Academy,〒00,"東京都中央区日本橋1-2-10　東洋ビルディング3F,5F,6F ",03-4579-5747,http://www.shawacademy.com/jp/trading/
有楽町高野美容クリニック,〒100-0006,東京都千代田区有楽町1-6-3  日比谷頴川ビル3F,03-3500-4222,
有楽町高野美容クリニック,〒100-0006,東京都千代田区有楽町1-6-3 日比谷頴川ビル3F ,0362061548,https://www.takano-beauty.jp
serena,〒107-0052,東京都港区赤坂5-5-10 ライオンズアイル赤坂　301号室,080-7008-0954,
serena,〒107-0052,東京都港区赤坂5-5-10 ライオンズアイル赤坂　301号室,080-7008-0954,http://www.serena-esthe.com/
株式会社ISACC ,〒107-0062,東京都港区南青山3-10-7 　 青山ホワイトテラス2A号室,03-6459-2142,
La pool ,〒107-0062,東京都港区南青山3-10-7 　 青山ホワイトテラス2A号室,03-6459-2142,http://www.isacc.jp/
国産牛100％使用のハンバーグ専門店　金肉キッチン,〒00,東京都豊島区西池袋5-14-3　CIマンション1F ,03-3985-3740,http://kinniku-kitchen.com/nishiikebukuro1/
株式会社マックアース,〒667-1124,兵庫県養父市丹戸896-2 　 ,079-667-3320,
神立高原スキー場,〒949-6102,新潟県南魚沼郡湯沢町神立4121-1 ,025-788-0111,http://www.kandatsu.com/
スパイラル 川崎店,〒210-0006,神奈川県川崎市川崎区砂子2-4-20　ニュータケウチビル4F ,044-201-8928,http://spiral-diet.com/
株式会社心のどか,〒413-0503,静岡県賀茂郡河津町見高109 ,0558-32-2302,
海辺のお宿 心のどか,〒413-0503,静岡県賀茂郡河津町見高109 ,0558-32-2302,http://kokoronodoka.jp/
Men’s Face YOSHINO,〒104-0061,東京都中央区銀座6丁目3-12 数奇屋ビル７F,03-6280-6728,
エイジングビューティ研究所（旧Men’s Face YOSHINO）,〒104-0061,東京都中央区銀座6丁目3-12 数奇屋ビル７F,-,http://www.mens-yoshino.com/
和美・よもぎルーム,〒160-0023,東京都新宿区西新宿７－１－７　 ダイカンプラザA館　９１３号,03-3365-0750,
和美・よもぎルーム,〒160-0023,東京都新宿区西新宿７－１－７　 ダイカンプラザA館　９１３号,070-5555-6688,http://beauty.hotpepper.jp/kr/slnH000314916/
珈房 サッポロ珈琲館 国立別邸,〒00,東京都国分寺市日吉町3-24-7 ,042-505-5505,http://www.sapporocoffeekan-tokyo.com/
乃木坂カフェ～Veronica Cafe（ヴェロニカカフェ ） ～,〒107-0052,東京都港区赤坂9-6-26　フォンテ六本木 2F ,03-6434-5478,
関内Enter （エンター）,〒00,神奈川県横浜市中区相生町4-65 B1 ,045-319-4769,
株式会社TSUKI TRADING,〒350-0451,埼玉県入間郡毛呂山町毛呂本郷973 ,049-295-5656,
アジアンシルクロード幡ヶ谷店,〒151-0071,東京都渋谷区本町6-36-5 ニュー大黒ビル1F ,03-3377-6786,http://tabelog.com/tokyo/A1318/A131807/13097186/
ニコニコのり株式会社,〒556-0012,大阪府大阪市浪速区 敷津東3-3-23  ,06-6647-1147,http://www.niconico-nori.co.jp/index.html
マジック北砂店,〒00,東京都江東区北砂3-17-19 ,03-5635-3110,
株式会社エポスカード,〒164-0001,東京都中野区中野４丁目３－２ ,03-4574-0101,
エステスクール　ポラリスアカデミー,〒169-0073,東京都新宿区 百人町１－１０－７  一番街ビル３  , 	03-6908-6890, 	http://www.polarisu.com/academy/school/academy.html
Asian Dining & Restarurant,〒00,東京都品川区旗の台4-6-5　鈴木ビル2F ,03-3783-6674,
株式会社 伊勢安土桃山文化村,〒519-0603,三重県伊勢市二見町三津1201-1 ,0596-43-2300,
伊勢・安土桃山文化村,〒519-0603,三重県伊勢市二見町三津1201-1 ,0596-43-2300,http://www.ise-bunkamura.co.jp/index.php
癒來　表参道店,〒107-0062,東京都港区南青山5-1-25　4F ,03-6450-6392,http://yulai.jp/index.htm
東京セルフエステ協会,〒151-0051,東京都中央区銀座7-15-5　共同ビル203 ,03-6869-6189,http://self-esthe.com/
源,〒556-0016,大阪府大阪市浪速区元町3丁目1-15 ,06-6599-8797,
ホワイトニングサロン　白歯屋　郡山駅前店,〒00,福島県郡山市駅前2丁目3-10　セントラルビル5階 ,0249-53-5586,http://www.hakuba-group.jp/
le jardin 町田店,〒00,東京都町田市森野2-31-13　YABEビル1F ,042-709-6440,http://ljd.jp/machida/
Launa,〒00,東京都渋谷区渋谷1-3-18　ビラモデルナB501 ,03-6450-5237,http://www.launa-inc.com/
こだわりの食品屋　極匠,〒1060045,東京都港区麻布十番2-5-13-3F ,0120-916-458,http://www.gokujo.jp/
帝国劇場,〒100-0005,東京都千代田区丸の内3-1-1 帝国劇場 ,03-3213-7221,http://www.tohostage.com/lamancha/index.html
ホワイトガーデン,〒00,横浜市港南区丸山台1-2-1　京急シティ上永谷Lウィング ,045-367-8849,
三種の神器,〒00,東京都千代田区外神田2-13-7 ダイニチ神田ビルB1 ,03-6276-7726,
サニーヘルス株式会社,〒140-0028,東京都中央区八重洲2丁目1番地6号 八重洲ｋビル6階,0120-766-682,
株式会社 明治座,〒103-0007,東京都中央区日本橋浜町2-31-1 ,03-3660-3989,
明治座,〒103-0007,東京都中央区日本橋浜町2-31-1 ,03-3666-6666,http://www.meijiza.co.jp/
ゆうきのツボ,〒350-0234,埼玉県坂戸市緑町1-13-2F ,049-280-2217,
ゆうきのツボ,〒350-0234,埼玉県坂戸市緑町1-13-2F ,049-280-2217,http://www.yukinotsubo.com/
株式会社 シケン,〒543-0045,大阪府大阪市天王寺区寺田町2-5-6 ,06-6774-0051,
株式会社 シケン,〒543-0045,大阪府大阪市天王寺区寺田町2-5-6 ,06-6774-0051,http://www.kk-shiken.co.jp/
和美・よもぎルーム,〒00,東京都新宿区西新宿7-1-7　ダイカンプラザA館913号 ,070-5555-6688,
株式会社ウットク,〒105-0001,東京都港区虎ノ門二丁目1-19-5 虎ノ門一丁目森ビル8F ,-,
有限責任事業組合スプリングブレス,〒152-0035,東京都目黒区自由が丘1-3-3 ,03-3724-7499,
Spring Bless,〒152-0035,東京都目黒区自由が丘1-3-3 自由が丘MK21パートⅡ　101,03-3724-7499,http://springbless.jp/
クロスエッジサービス,〒114-0034,東京都北区上十条2-16-12 4階 ,03-5948-6024,
クロスエッジサービス,〒114-0034,東京都北区上十条2-16-12 4階 ,03-5948-6024,http://www.cross-edge.biz/
Virgin株式会社,〒150-0031,東京都渋谷区桜丘町23番17号　 シティコート桜丘　404,03-6868-4250,
GMOくビューティー株式会社,〒150-8512,東京都渋谷区 桜丘町26番1号  セルリアンタワー ,03-3770-9090,http://kumapon.jp/
株式会社喜界島薬草農園,〒8916162,鹿児島県大島郡喜界町阿伝1535番地 ,0997-55-5007,http://www.botanboufu.com/
創作炭火串焼き ひたちや 神田総本店,〒1010047,東京都千代田区内神田2-4-4 ,03-5256-1920,https://ja-jp.facebook.com/hitatiya
有限会社オレンジ,〒150-0001,東京都渋谷区神宮前2-18-7 外苑ビル3F,03-6909-7050,
orange,〒150-0001,東京都渋谷区神宮前2-18-7 外苑ビル3F ,0369097050,http://www.orange-ltd.jp/
煮込みや きむら 渋谷桜丘町店,〒150-0031,東京都渋谷区桜丘町30-17 ,03-3770-1109,http://www.hotpepper.jp/strJ001041808/
犬の疾患リスク診断ピーチェック　　横浜研究所,〒2200051,神奈川県横浜市西区中央1丁目31－6　ナガタビル301号室 ,045-620-9903,http://pee-check.com/
株式会社 山池,〒265-0067,千葉県千葉市若葉区北谷津町282 ,043-228-1156,
北谷津ゴルフガーデン,〒265-0067,千葉県千葉市若葉区北谷津町282 ,043-228-1156,http://www.kitayatsugolf.com/
株式会社　カンナ,〒813-0035,福岡県福岡市東区松崎1-7-1 カレンビル1F～3F,092-674-4488,
KAREN南青山店,〒107-0061,東京都港区北青山3-6-19 ,0364475751,http://www.karen-kanna.com/pc/index.php
王道居酒屋 のりを 千日前店,〒542-0076,大阪府大阪市中央区難波3-4-13  味わいばしビル3F ,06-6631-5539,http://www.flc-foods.jp/
株式会社 ファイブ・エフ,〒152-0035,東京都目黒区自由が丘2-17-6  The Front B1 （ABCマート横）,03-5654-7072,
ゴルフスタジオ  G-HEART(ジーハート),〒152-0035,東京都目黒区自由が丘2-17-6  The Front B1 （ABCマート横）,03-5654-7072,http://www.gheart.co.jp/
ロボットレストラン,〒00,東京都新宿区歌舞伎町1-7-1 ,03-3200-5500,http://www.shinjuku-robot.com/
株式会社レディバード,〒150-0011,東京都港区西麻布2-24-21 ,03-6869-7488,
EPLUS,〒150-0011,東京都渋谷区東3-25-3 ライオンズプラザ恵比寿409,03-6427-4657,http://www.eplus-esthe.com/
創作バール　tamburo （タンブロ）,〒556-0011,大阪府大阪市浪速区難波中1-13-18 ホテルグランパス 1F ,06-6632-8787,
新宿 ふぐ一郎,〒160-0021,東京都新宿区歌舞伎町1-16-3　新宿スクエアビル5F ,03-5292-5522,http://www.partners-dining.co.jp/
ちょっと贅沢な宗谷コレクション鮮・彩くらぶ,〒00,北海道稚内市大黒1丁目5-16 ,0120-349-963,http://www.sen-sai.net/
tee Whitening DENTAL OFFICE渋谷REBORN店,〒00,東京都渋谷区宇田川町36-1 山和渋谷ビル4Ｆ ,0120-700-640,http://www.teewhitening.com/
株式会社美vace,〒153-0043,東京都目黒区東山1-21-26 QG東山3F,03-6303-2411,
Delight,〒153-0043,東京都目黒区東山1-21-26 QG東山3F,03-6303-2411,http://www.vivace-uehara.com/delight.htm
アンドルーチェ株式会社,〒534-0024,大阪府大阪市都島区東野田町2-2-16 ビラ六曜舎402,06-4800-2535,
キャンティアイラッシュ,〒534-0024,大阪府大阪市都島区東野田町2-2-16 ビラ六曜舎2F ,06-4800-2537,http://beauty.hotpepper.jp/kr/slnH000273530/
紀鉄ホテル株式会社,〒101-0061,東京都千代田区三崎町2丁目9番2号 ,03-3230-2261,
